Split,Digit Class,Filename, Black Counter, White Counter
2x2,6,136153-27-4.bmp,0,0
2x2,7,136153-27-4.bmp,0,0
2x2,8,136153-27-4.bmp,0,0
2x2,9,136153-27-4.bmp,120,72
3x3,0,136153-27-4.bmp,0,0
3x3,1,136153-27-4.bmp,0,0
3x3,2,136153-27-4.bmp,0,0
3x3,3,136153-27-4.bmp,0,0
3x3,4,136153-27-4.bmp,0,0
3x3,5,136153-27-4.bmp,0,0
3x3,6,136153-27-4.bmp,0,0
3x3,7,136153-27-4.bmp,0,0
3x3,8,136153-27-4.bmp,0,0
3x3,9,136153-27-4.bmp,75,69
5x5,0,136153-27-4.bmp,0,0
5x5,1,136153-27-4.bmp,0,0
5x5,2,136153-27-4.bmp,0,0
5x5,3,136153-27-4.bmp,0,0
5x5,4,136153-27-4.bmp,0,0
5x5,5,136153-27-4.bmp,0,0
5x5,6,136153-27-4.bmp,0,0
5x5,7,136153-27-4.bmp,0,0
5x5,8,136153-27-4.bmp,0,0
5x5,9,136153-27-4.bmp,52,73
1x1,0,116150-6-6.bmp,0,0
1x1,1,116150-6-6.bmp,0,0
1x1,2,116150-6-6.bmp,0,0
1x1,3,116150-6-6.bmp,0,0
1x1,4,116150-6-6.bmp,0,0
1x1,5,116150-6-6.bmp,0,0
1x1,6,116150-6-6.bmp,0,0
1x1,7,116150-6-6.bmp,0,0
1x1,8,116150-6-6.bmp,0,0
1x1,9,116150-6-6.bmp,137,95
2x2,0,116150-6-6.bmp,0,0
2x2,1,116150-6-6.bmp,0,0
2x2,2,116150-6-6.bmp,0,0
2x2,3,116150-6-6.bmp,0,0
2x2,4,116150-6-6.bmp,0,0
2x2,5,116150-6-6.bmp,0,0
2x2,6,116150-6-6.bmp,0,0
2x2,7,116150-6-6.bmp,0,0
2x2,8,116150-6-6.bmp,0,0
2x2,9,116150-6-6.bmp,134,90
3x3,0,116150-6-6.bmp,0,0
3x3,1,116150-6-6.bmp,0,0
3x3,2,116150-6-6.bmp,0,0
3x3,3,116150-6-6.bmp,0,0
3x3,4,116150-6-6.bmp,0,0
3x3,5,116150-6-6.bmp,0,0
3x3,6,116150-6-6.bmp,0,0
3x3,7,116150-6-6.bmp,0,0
3x3,8,116150-6-6.bmp,0,0
3x3,9,116150-6-6.bmp,79,83
5x5,0,116150-6-6.bmp,0,0
5x5,1,116150-6-6.bmp,0,0
5x5,2,116150-6-6.bmp,0,0
5x5,3,116150-6-6.bmp,0,0
5x5,4,116150-6-6.bmp,0,0
5x5,5,116150-6-6.bmp,0,0
5x5,6,116150-6-6.bmp,0,0
5x5,7,116150-6-6.bmp,0,0
5x5,8,116150-6-6.bmp,0,0
5x5,9,116150-6-6.bmp,50,75
1x1,0,116158-6-4.bmp,0,0
1x1,1,116158-6-4.bmp,0,0
1x1,2,116158-6-4.bmp,0,0
1x1,3,116158-6-4.bmp,0,0
1x1,4,116158-6-4.bmp,0,0
1x1,5,116158-6-4.bmp,0,0
1x1,6,116158-6-4.bmp,0,0
1x1,7,116158-6-4.bmp,0,0
1x1,8,116158-6-4.bmp,0,0
1x1,9,116158-6-4.bmp,106,44
2x2,0,116158-6-4.bmp,0,0
2x2,1,116158-6-4.bmp,0,0
2x2,2,116158-6-4.bmp,0,0
2x2,3,116158-6-4.bmp,0,0
2x2,4,116158-6-4.bmp,0,0
2x2,5,116158-6-4.bmp,0,0
2x2,6,116158-6-4.bmp,0,0
2x2,7,116158-6-4.bmp,0,0
2x2,8,116158-6-4.bmp,0,0
2x2,9,116158-6-4.bmp,102,42
3x3,0,116158-6-4.bmp,0,0
3x3,1,116158-6-4.bmp,0,0
3x3,2,116158-6-4.bmp,0,0
3x3,3,116158-6-4.bmp,0,0
3x3,4,116158-6-4.bmp,0,0
3x3,5,116158-6-4.bmp,0,0
3x3,6,116158-6-4.bmp,0,0
3x3,7,116158-6-4.bmp,0,0
3x3,8,116158-6-4.bmp,0,0
3x3,9,116158-6-4.bmp,102,42
5x5,0,116158-6-4.bmp,0,0
5x5,1,116158-6-4.bmp,0,0
5x5,2,116158-6-4.bmp,0,0
5x5,3,116158-6-4.bmp,0,0
5x5,4,116158-6-4.bmp,0,0
5x5,5,116158-6-4.bmp,0,0
5x5,6,116158-6-4.bmp,0,0
5x5,7,116158-6-4.bmp,0,0
5x5,8,116158-6-4.bmp,0,0
5x5,9,116158-6-4.bmp,85,40
1x1,0,136151-7-3.bmp,0,0
1x1,1,136151-7-3.bmp,0,0
1x1,2,136151-7-3.bmp,0,0
1x1,3,136151-7-3.bmp,0,0
1x1,4,136151-7-3.bmp,0,0
1x1,5,136151-7-3.bmp,0,0
1x1,6,136151-7-3.bmp,0,0
1x1,7,136151-7-3.bmp,0,0
1x1,8,136151-7-3.bmp,0,0
1x1,9,136151-7-3.bmp,101,37
2x2,0,136151-7-3.bmp,0,0
2x2,1,136151-7-3.bmp,0,0
2x2,2,136151-7-3.bmp,0,0
2x2,3,136151-7-3.bmp,0,0
2x2,4,136151-7-3.bmp,0,0
2x2,5,136151-7-3.bmp,0,0
2x2,6,136151-7-3.bmp,0,0
2x2,7,136151-7-3.bmp,0,0
2x2,8,136151-7-3.bmp,0,0
2x2,9,136151-7-3.bmp,97,35
3x3,0,136151-7-3.bmp,0,0
3x3,1,136151-7-3.bmp,0,0
3x3,2,136151-7-3.bmp,0,0
3x3,3,136151-7-3.bmp,0,0
3x3,4,136151-7-3.bmp,0,0
3x3,5,136151-7-3.bmp,0,0
3x3,6,136151-7-3.bmp,0,0
3x3,7,136151-7-3.bmp,0,0
3x3,8,136151-7-3.bmp,0,0
3x3,9,136151-7-3.bmp,93,33
5x5,0,136151-7-3.bmp,0,0
5x5,1,136151-7-3.bmp,0,0
5x5,2,136151-7-3.bmp,0,0
5x5,3,136151-7-3.bmp,0,0
5x5,4,136151-7-3.bmp,0,0
5x5,5,136151-7-3.bmp,0,0
5x5,6,136151-7-3.bmp,0,0
5x5,7,136151-7-3.bmp,0,0
5x5,8,136151-7-3.bmp,0,0
5x5,9,136151-7-3.bmp,69,31
1x1,0,37145-26-5.bmp,0,0
1x1,1,37145-26-5.bmp,0,0
1x1,2,37145-26-5.bmp,0,0
1x1,3,37145-26-5.bmp,0,0
1x1,4,37145-26-5.bmp,0,0
1x1,5,37145-26-5.bmp,0,0
1x1,6,37145-26-5.bmp,0,0
1x1,7,37145-26-5.bmp,0,0
1x1,8,37145-26-5.bmp,0,0
1x1,9,37145-26-5.bmp,263,145
2x2,0,37145-26-5.bmp,0,0
2x2,1,37145-26-5.bmp,0,0
2x2,2,37145-26-5.bmp,0,0
2x2,3,37145-26-5.bmp,0,0
2x2,4,37145-26-5.bmp,0,0
2x2,5,37145-26-5.bmp,0,0
2x2,6,37145-26-5.bmp,0,0
2x2,7,37145-26-5.bmp,0,0
2x2,8,37145-26-5.bmp,0,0
2x2,9,37145-26-5.bmp,263,145
3x3,0,37145-26-5.bmp,0,0
3x3,1,37145-26-5.bmp,0,0
3x3,2,37145-26-5.bmp,0,0
3x3,3,37145-26-5.bmp,0,0
3x3,4,37145-26-5.bmp,0,0
3x3,5,37145-26-5.bmp,0,0
3x3,6,37145-26-5.bmp,0,0
3x3,7,37145-26-5.bmp,0,0
3x3,8,37145-26-5.bmp,0,0
3x3,9,37145-26-5.bmp,257,139
5x5,0,37145-26-5.bmp,0,0
5x5,1,37145-26-5.bmp,0,0
5x5,2,37145-26-5.bmp,0,0
5x5,3,37145-26-5.bmp,0,0
5x5,4,37145-26-5.bmp,0,0
5x5,5,37145-26-5.bmp,0,0
5x5,6,37145-26-5.bmp,0,0
5x5,7,37145-26-5.bmp,0,0
5x5,8,37145-26-5.bmp,0,0
5x5,9,37145-26-5.bmp,198,102
1x1,0,136153-22-4.bmp,0,0
1x1,1,136153-22-4.bmp,0,0
1x1,2,136153-22-4.bmp,0,0
1x1,3,136153-22-4.bmp,0,0
1x1,4,136153-22-4.bmp,0,0
1x1,5,136153-22-4.bmp,0,0
1x1,6,136153-22-4.bmp,0,0
1x1,7,136153-22-4.bmp,0,0
1x1,8,136153-22-4.bmp,0,0
1x1,9,136153-22-4.bmp,148,60
2x2,0,136153-22-4.bmp,0,0
2x2,1,136153-22-4.bmp,0,0
2x2,2,136153-22-4.bmp,0,0
2x2,3,136153-22-4.bmp,0,0
2x2,4,136153-22-4.bmp,0,0
2x2,5,136153-22-4.bmp,0,0
2x2,6,136153-22-4.bmp,0,0
2x2,7,136153-22-4.bmp,0,0
2x2,8,136153-22-4.bmp,0,0
2x2,9,136153-22-4.bmp,148,60
3x3,0,136153-22-4.bmp,0,0
3x3,1,136153-22-4.bmp,0,0
3x3,2,136153-22-4.bmp,0,0
3x3,3,136153-22-4.bmp,0,0
3x3,4,136153-22-4.bmp,0,0
3x3,5,136153-22-4.bmp,0,0
3x3,6,136153-22-4.bmp,0,0
3x3,7,136153-22-4.bmp,0,0
3x3,8,136153-22-4.bmp,0,0
3x3,9,136153-22-4.bmp,93,51
5x5,0,136153-22-4.bmp,0,0
5x5,1,136153-22-4.bmp,0,0
5x5,2,136153-22-4.bmp,0,0
5x5,3,136153-22-4.bmp,0,0
5x5,4,136153-22-4.bmp,0,0
5x5,5,136153-22-4.bmp,0,0
5x5,6,136153-22-4.bmp,0,0
5x5,7,136153-22-4.bmp,0,0
5x5,8,136153-22-4.bmp,0,0
5x5,9,136153-22-4.bmp,73,52
1x1,0,116171-28-6.bmp,0,0
1x1,1,116171-28-6.bmp,0,0
1x1,2,116171-28-6.bmp,0,0
1x1,3,116171-28-6.bmp,0,0
1x1,4,116171-28-6.bmp,0,0
1x1,5,116171-28-6.bmp,0,0
1x1,6,116171-28-6.bmp,0,0
1x1,7,116171-28-6.bmp,0,0
1x1,8,116171-28-6.bmp,0,0
1x1,9,116171-28-6.bmp,112,77
2x2,0,116171-28-6.bmp,0,0
2x2,1,116171-28-6.bmp,0,0
2x2,2,116171-28-6.bmp,0,0
2x2,3,116171-28-6.bmp,0,0
2x2,4,116171-28-6.bmp,0,0
2x2,5,116171-28-6.bmp,0,0
2x2,6,116171-28-6.bmp,0,0
2x2,7,116171-28-6.bmp,0,0
2x2,8,116171-28-6.bmp,0,0
2x2,9,116171-28-6.bmp,99,57
3x3,0,116171-28-6.bmp,0,0
3x3,1,116171-28-6.bmp,0,0
3x3,2,116171-28-6.bmp,0,0
3x3,3,116171-28-6.bmp,0,0
3x3,4,116171-28-6.bmp,0,0
3x3,5,116171-28-6.bmp,0,0
3x3,6,116171-28-6.bmp,0,0
3x3,7,116171-28-6.bmp,0,0
3x3,8,116171-28-6.bmp,0,0
3x3,9,116171-28-6.bmp,102,60
5x5,0,116171-28-6.bmp,0,0
5x5,1,116171-28-6.bmp,0,0
5x5,2,116171-28-6.bmp,0,0
5x5,3,116171-28-6.bmp,0,0
5x5,4,116171-28-6.bmp,0,0
5x5,5,116171-28-6.bmp,0,0
5x5,6,116171-28-6.bmp,0,0
5x5,7,116171-28-6.bmp,0,0
5x5,8,116171-28-6.bmp,0,0
5x5,9,116171-28-6.bmp,76,49
1x1,0,116174-7-3.bmp,0,0
1x1,1,116174-7-3.bmp,0,0
1x1,2,116174-7-3.bmp,0,0
1x1,3,116174-7-3.bmp,0,0
1x1,4,116174-7-3.bmp,0,0
1x1,5,116174-7-3.bmp,0,0
1x1,6,116174-7-3.bmp,0,0
1x1,7,116174-7-3.bmp,0,0
1x1,8,116174-7-3.bmp,0,0
1x1,9,116174-7-3.bmp,111,57
2x2,0,116174-7-3.bmp,0,0
2x2,1,116174-7-3.bmp,0,0
2x2,2,116174-7-3.bmp,0,0
2x2,3,116174-7-3.bmp,0,0
2x2,4,116174-7-3.bmp,0,0
2x2,5,116174-7-3.bmp,0,0
2x2,6,116174-7-3.bmp,0,0
2x2,7,116174-7-3.bmp,0,0
2x2,8,116174-7-3.bmp,0,0
2x2,9,116174-7-3.bmp,88,56
3x3,0,116174-7-3.bmp,0,0
3x3,1,116174-7-3.bmp,0,0
3x3,2,116174-7-3.bmp,0,0
3x3,3,116174-7-3.bmp,0,0
3x3,4,116174-7-3.bmp,0,0
3x3,5,116174-7-3.bmp,0,0
3x3,6,116174-7-3.bmp,0,0
3x3,7,116174-7-3.bmp,0,0
3x3,8,116174-7-3.bmp,0,0
3x3,9,116174-7-3.bmp,88,56
5x5,0,116174-7-3.bmp,0,0
5x5,1,116174-7-3.bmp,0,0
5x5,2,116174-7-3.bmp,0,0
5x5,3,116174-7-3.bmp,0,0
5x5,4,116174-7-3.bmp,0,0
5x5,5,116174-7-3.bmp,0,0
5x5,6,116174-7-3.bmp,0,0
5x5,7,116174-7-3.bmp,0,0
5x5,8,116174-7-3.bmp,0,0
5x5,9,116174-7-3.bmp,56,44
1x1,0,136157-21-3.bmp,0,0
1x1,1,136157-21-3.bmp,0,0
1x1,2,136157-21-3.bmp,0,0
1x1,3,136157-21-3.bmp,0,0
1x1,4,136157-21-3.bmp,0,0
1x1,5,136157-21-3.bmp,0,0
1x1,6,136157-21-3.bmp,0,0
1x1,7,136157-21-3.bmp,0,0
1x1,8,136157-21-3.bmp,0,0
1x1,9,136157-21-3.bmp,127,62
2x2,0,136157-21-3.bmp,0,0
2x2,1,136157-21-3.bmp,0,0
2x2,2,136157-21-3.bmp,0,0
2x2,3,136157-21-3.bmp,0,0
2x2,4,136157-21-3.bmp,0,0
2x2,5,136157-21-3.bmp,0,0
2x2,6,136157-21-3.bmp,0,0
2x2,7,136157-21-3.bmp,0,0
2x2,8,136157-21-3.bmp,0,0
2x2,9,136157-21-3.bmp,107,49
3x3,0,136157-21-3.bmp,0,0
3x3,1,136157-21-3.bmp,0,0
3x3,2,136157-21-3.bmp,0,0
3x3,3,136157-21-3.bmp,0,0
3x3,4,136157-21-3.bmp,0,0
3x3,5,136157-21-3.bmp,0,0
3x3,6,136157-21-3.bmp,0,0
3x3,7,136157-21-3.bmp,0,0
3x3,8,136157-21-3.bmp,0,0
3x3,9,136157-21-3.bmp,110,52
5x5,0,136157-21-3.bmp,0,0
5x5,1,136157-21-3.bmp,0,0
5x5,2,136157-21-3.bmp,0,0
5x5,3,136157-21-3.bmp,0,0
5x5,4,136157-21-3.bmp,0,0
5x5,5,136157-21-3.bmp,0,0
5x5,6,136157-21-3.bmp,0,0
5x5,7,136157-21-3.bmp,0,0
5x5,8,136157-21-3.bmp,0,0
5x5,9,136157-21-3.bmp,78,47
1x1,0,126151-7-4.bmp,0,0
1x1,1,126151-7-4.bmp,0,0
1x1,2,126151-7-4.bmp,0,0
1x1,3,126151-7-4.bmp,0,0
1x1,4,126151-7-4.bmp,0,0
1x1,5,126151-7-4.bmp,0,0
1x1,6,126151-7-4.bmp,0,0
1x1,7,126151-7-4.bmp,0,0
1x1,8,126151-7-4.bmp,0,0
1x1,9,126151-7-4.bmp,158,227
2x2,0,126151-7-4.bmp,0,0
2x2,1,126151-7-4.bmp,0,0
2x2,2,126151-7-4.bmp,0,0
2x2,3,126151-7-4.bmp,0,0
2x2,4,126151-7-4.bmp,0,0
2x2,5,126151-7-4.bmp,0,0
2x2,6,126151-7-4.bmp,0,0
2x2,7,126151-7-4.bmp,0,0
2x2,8,126151-7-4.bmp,0,0
2x2,9,126151-7-4.bmp,151,189
3x3,0,126151-7-4.bmp,0,0
3x3,1,126151-7-4.bmp,0,0
3x3,2,126151-7-4.bmp,0,0
3x3,3,126151-7-4.bmp,0,0
3x3,4,126151-7-4.bmp,0,0
3x3,5,126151-7-4.bmp,0,0
3x3,6,126151-7-4.bmp,0,0
3x3,7,126151-7-4.bmp,0,0
3x3,8,126151-7-4.bmp,0,0
3x3,9,126151-7-4.bmp,145,152
5x5,0,126151-7-4.bmp,0,0
5x5,1,126151-7-4.bmp,0,0
5x5,2,126151-7-4.bmp,0,0
5x5,3,126151-7-4.bmp,0,0
5x5,4,126151-7-4.bmp,0,0
5x5,5,126151-7-4.bmp,0,0
5x5,6,126151-7-4.bmp,0,0
5x5,7,126151-7-4.bmp,0,0
5x5,8,126151-7-4.bmp,0,0
5x5,9,126151-7-4.bmp,155,195
1x1,0,136156-4-5.bmp,0,0
1x1,1,136156-4-5.bmp,0,0
1x1,2,136156-4-5.bmp,0,0
1x1,3,136156-4-5.bmp,0,0
1x1,4,136156-4-5.bmp,0,0
1x1,5,136156-4-5.bmp,0,0
1x1,6,136156-4-5.bmp,0,0
1x1,7,136156-4-5.bmp,0,0
1x1,8,136156-4-5.bmp,0,0
1x1,9,136156-4-5.bmp,111,39
2x2,0,136156-4-5.bmp,0,0
2x2,1,136156-4-5.bmp,0,0
2x2,2,136156-4-5.bmp,0,0
2x2,3,136156-4-5.bmp,0,0
2x2,4,136156-4-5.bmp,0,0
2x2,5,136156-4-5.bmp,0,0
2x2,6,136156-4-5.bmp,0,0
2x2,7,136156-4-5.bmp,0,0
2x2,8,136156-4-5.bmp,0,0
2x2,9,136156-4-5.bmp,107,37
3x3,0,136156-4-5.bmp,0,0
3x3,1,136156-4-5.bmp,0,0
3x3,2,136156-4-5.bmp,0,0
3x3,3,136156-4-5.bmp,0,0
3x3,4,136156-4-5.bmp,0,0
3x3,5,136156-4-5.bmp,0,0
3x3,6,136156-4-5.bmp,0,0
3x3,7,136156-4-5.bmp,0,0
3x3,8,136156-4-5.bmp,0,0
3x3,9,136156-4-5.bmp,107,37
5x5,0,136156-4-5.bmp,0,0
5x5,1,136156-4-5.bmp,0,0
5x5,2,136156-4-5.bmp,0,0
5x5,3,136156-4-5.bmp,0,0
5x5,4,136156-4-5.bmp,0,0
5x5,5,136156-4-5.bmp,0,0
5x5,6,136156-4-5.bmp,0,0
5x5,7,136156-4-5.bmp,0,0
5x5,8,136156-4-5.bmp,0,0
5x5,9,136156-4-5.bmp,86,39
1x1,0,116170-19-3.bmp,0,0
1x1,1,116170-19-3.bmp,0,0
1x1,2,116170-19-3.bmp,0,0
1x1,3,116170-19-3.bmp,0,0
1x1,4,116170-19-3.bmp,0,0
1x1,5,116170-19-3.bmp,0,0
1x1,6,116170-19-3.bmp,0,0
1x1,7,116170-19-3.bmp,0,0
1x1,8,116170-19-3.bmp,0,0
1x1,9,116170-19-3.bmp,138,132
2x2,0,116170-19-3.bmp,0,0
2x2,1,116170-19-3.bmp,0,0
2x2,2,116170-19-3.bmp,0,0
2x2,3,116170-19-3.bmp,0,0
2x2,4,116170-19-3.bmp,0,0
2x2,5,116170-19-3.bmp,0,0
2x2,6,116170-19-3.bmp,0,0
2x2,7,116170-19-3.bmp,0,0
2x2,8,116170-19-3.bmp,0,0
2x2,9,116170-19-3.bmp,135,125
3x3,0,116170-19-3.bmp,0,0
3x3,1,116170-19-3.bmp,0,0
3x3,2,116170-19-3.bmp,0,0
3x3,3,116170-19-3.bmp,0,0
3x3,4,116170-19-3.bmp,0,0
3x3,5,116170-19-3.bmp,0,0
3x3,6,116170-19-3.bmp,0,0
3x3,7,116170-19-3.bmp,0,0
3x3,8,116170-19-3.bmp,0,0
3x3,9,116170-19-3.bmp,125,118
5x5,0,116170-19-3.bmp,0,0
5x5,1,116170-19-3.bmp,0,0
5x5,2,116170-19-3.bmp,0,0
5x5,3,116170-19-3.bmp,0,0
5x5,4,116170-19-3.bmp,0,0
5x5,5,116170-19-3.bmp,0,0
5x5,6,116170-19-3.bmp,0,0
5x5,7,116170-19-3.bmp,0,0
5x5,8,116170-19-3.bmp,0,0
5x5,9,116170-19-3.bmp,131,119
1x1,0,126151-9-6.bmp,0,0
1x1,1,126151-9-6.bmp,0,0
1x1,2,126151-9-6.bmp,0,0
1x1,3,126151-9-6.bmp,0,0
1x1,4,126151-9-6.bmp,0,0
1x1,5,126151-9-6.bmp,0,0
1x1,6,126151-9-6.bmp,0,0
1x1,7,126151-9-6.bmp,0,0
1x1,8,126151-9-6.bmp,0,0
1x1,9,126151-9-6.bmp,111,63
2x2,0,126151-9-6.bmp,0,0
2x2,1,126151-9-6.bmp,0,0
2x2,2,126151-9-6.bmp,0,0
2x2,3,126151-9-6.bmp,0,0
2x2,4,126151-9-6.bmp,0,0
2x2,5,126151-9-6.bmp,0,0
2x2,6,126151-9-6.bmp,0,0
2x2,7,126151-9-6.bmp,0,0
2x2,8,126151-9-6.bmp,0,0
2x2,9,126151-9-6.bmp,107,61
3x3,0,126151-9-6.bmp,0,0
3x3,1,126151-9-6.bmp,0,0
3x3,2,126151-9-6.bmp,0,0
3x3,3,126151-9-6.bmp,0,0
3x3,4,126151-9-6.bmp,0,0
3x3,5,126151-9-6.bmp,0,0
3x3,6,126151-9-6.bmp,0,0
3x3,7,126151-9-6.bmp,0,0
3x3,8,126151-9-6.bmp,0,0
3x3,9,126151-9-6.bmp,103,59
5x5,0,126151-9-6.bmp,0,0
5x5,1,126151-9-6.bmp,0,0
5x5,2,126151-9-6.bmp,0,0
5x5,3,126151-9-6.bmp,0,0
5x5,4,126151-9-6.bmp,0,0
5x5,5,126151-9-6.bmp,0,0
5x5,6,126151-9-6.bmp,0,0
5x5,7,126151-9-6.bmp,0,0
5x5,8,126151-9-6.bmp,0,0
5x5,9,126151-9-6.bmp,70,55
1x1,0,126117-16-4.bmp,0,0
1x1,1,126117-16-4.bmp,0,0
1x1,2,126117-16-4.bmp,0,0
1x1,3,126117-16-4.bmp,0,0
1x1,4,126117-16-4.bmp,0,0
1x1,5,126117-16-4.bmp,0,0
1x1,6,126117-16-4.bmp,0,0
1x1,7,126117-16-4.bmp,0,0
1x1,8,126117-16-4.bmp,0,0
1x1,9,126117-16-4.bmp,129,141
2x2,0,126117-16-4.bmp,0,0
2x2,1,126117-16-4.bmp,0,0
2x2,2,126117-16-4.bmp,0,0
2x2,3,126117-16-4.bmp,0,0
2x2,4,126117-16-4.bmp,0,0
2x2,5,126117-16-4.bmp,0,0
2x2,6,126117-16-4.bmp,0,0
2x2,7,126117-16-4.bmp,0,0
2x2,8,126117-16-4.bmp,0,0
2x2,9,126117-16-4.bmp,127,113
3x3,0,126117-16-4.bmp,0,0
3x3,1,126117-16-4.bmp,0,0
3x3,2,126117-16-4.bmp,0,0
3x3,3,126117-16-4.bmp,0,0
3x3,4,126117-16-4.bmp,0,0
3x3,5,126117-16-4.bmp,0,0
3x3,6,126117-16-4.bmp,0,0
3x3,7,126117-16-4.bmp,0,0
3x3,8,126117-16-4.bmp,0,0
3x3,9,126117-16-4.bmp,129,141
5x5,0,126117-16-4.bmp,0,0
5x5,1,126117-16-4.bmp,0,0
5x5,2,126117-16-4.bmp,0,0
5x5,3,126117-16-4.bmp,0,0
5x5,4,126117-16-4.bmp,0,0
5x5,5,126117-16-4.bmp,0,0
5x5,6,126117-16-4.bmp,0,0
5x5,7,126117-16-4.bmp,0,0
5x5,8,126117-16-4.bmp,0,0
5x5,9,126117-16-4.bmp,69,81
1x1,0,37145-23-3.bmp,0,0
1x1,1,37145-23-3.bmp,0,0
1x1,2,37145-23-3.bmp,0,0
1x1,3,37145-23-3.bmp,0,0
1x1,4,37145-23-3.bmp,0,0
1x1,5,37145-23-3.bmp,0,0
1x1,6,37145-23-3.bmp,0,0
1x1,7,37145-23-3.bmp,0,0
1x1,8,37145-23-3.bmp,0,0
1x1,9,37145-23-3.bmp,278,130
2x2,0,37145-23-3.bmp,0,0
2x2,1,37145-23-3.bmp,0,0
2x2,2,37145-23-3.bmp,0,0
2x2,3,37145-23-3.bmp,0,0
2x2,4,37145-23-3.bmp,0,0
2x2,5,37145-23-3.bmp,0,0
2x2,6,37145-23-3.bmp,0,0
2x2,7,37145-23-3.bmp,0,0
2x2,8,37145-23-3.bmp,0,0
2x2,9,37145-23-3.bmp,278,130
3x3,0,37145-23-3.bmp,0,0
3x3,1,37145-23-3.bmp,0,0
3x3,2,37145-23-3.bmp,0,0
3x3,3,37145-23-3.bmp,0,0
3x3,4,37145-23-3.bmp,0,0
3x3,5,37145-23-3.bmp,0,0
3x3,6,37145-23-3.bmp,0,0
3x3,7,37145-23-3.bmp,0,0
3x3,8,37145-23-3.bmp,0,0
3x3,9,37145-23-3.bmp,271,125
5x5,0,37145-23-3.bmp,0,0
5x5,1,37145-23-3.bmp,0,0
5x5,2,37145-23-3.bmp,0,0
5x5,3,37145-23-3.bmp,0,0
5x5,4,37145-23-3.bmp,0,0
5x5,5,37145-23-3.bmp,0,0
5x5,6,37145-23-3.bmp,0,0
5x5,7,37145-23-3.bmp,0,0
5x5,8,37145-23-3.bmp,0,0
5x5,9,37145-23-3.bmp,199,101
1x1,0,136150-32-5.bmp,0,0
1x1,1,136150-32-5.bmp,0,0
1x1,2,136150-32-5.bmp,0,0
1x1,3,136150-32-5.bmp,0,0
1x1,4,136150-32-5.bmp,0,0
1x1,5,136150-32-5.bmp,0,0
1x1,6,136150-32-5.bmp,0,0
1x1,7,136150-32-5.bmp,0,0
1x1,8,136150-32-5.bmp,0,0
1x1,9,136150-32-5.bmp,144,18
2x2,0,136150-32-5.bmp,0,0
2x2,1,136150-32-5.bmp,0,0
2x2,2,136150-32-5.bmp,0,0
2x2,3,136150-32-5.bmp,0,0
2x2,4,136150-32-5.bmp,0,0
2x2,5,136150-32-5.bmp,0,0
2x2,6,136150-32-5.bmp,0,0
2x2,7,136150-32-5.bmp,0,0
2x2,8,136150-32-5.bmp,0,0
2x2,9,136150-32-5.bmp,139,17
3x3,0,136150-32-5.bmp,0,0
3x3,1,136150-32-5.bmp,0,0
3x3,2,136150-32-5.bmp,0,0
3x3,3,136150-32-5.bmp,0,0
3x3,4,136150-32-5.bmp,0,0
3x3,5,136150-32-5.bmp,0,0
3x3,6,136150-32-5.bmp,0,0
3x3,7,136150-32-5.bmp,0,0
3x3,8,136150-32-5.bmp,0,0
3x3,9,136150-32-5.bmp,144,18
5x5,0,136150-32-5.bmp,0,0
5x5,1,136150-32-5.bmp,0,0
5x5,2,136150-32-5.bmp,0,0
5x5,3,136150-32-5.bmp,0,0
5x5,4,136150-32-5.bmp,0,0
5x5,5,136150-32-5.bmp,0,0
5x5,6,136150-32-5.bmp,0,0
5x5,7,136150-32-5.bmp,0,0
5x5,8,136150-32-5.bmp,0,0
5x5,9,136150-32-5.bmp,109,16
1x1,0,126153-1-5.bmp,0,0
1x1,1,126153-1-5.bmp,0,0
1x1,2,126153-1-5.bmp,0,0
1x1,3,126153-1-5.bmp,0,0
1x1,4,126153-1-5.bmp,0,0
1x1,5,126153-1-5.bmp,0,0
1x1,6,126153-1-5.bmp,0,0
1x1,7,126153-1-5.bmp,0,0
1x1,8,126153-1-5.bmp,0,0
1x1,9,126153-1-5.bmp,119,115
2x2,0,126153-1-5.bmp,0,0
2x2,1,126153-1-5.bmp,0,0
2x2,2,126153-1-5.bmp,0,0
2x2,3,126153-1-5.bmp,0,0
2x2,4,126153-1-5.bmp,0,0
2x2,5,126153-1-5.bmp,0,0
2x2,6,126153-1-5.bmp,0,0
2x2,7,126153-1-5.bmp,0,0
2x2,8,126153-1-5.bmp,0,0
2x2,9,126153-1-5.bmp,94,114
3x3,0,126153-1-5.bmp,0,0
3x3,1,126153-1-5.bmp,0,0
3x3,2,126153-1-5.bmp,0,0
3x3,3,126153-1-5.bmp,0,0
3x3,4,126153-1-5.bmp,0,0
3x3,5,126153-1-5.bmp,0,0
3x3,6,126153-1-5.bmp,0,0
3x3,7,126153-1-5.bmp,0,0
3x3,8,126153-1-5.bmp,0,0
3x3,9,126153-1-5.bmp,113,103
5x5,0,126153-1-5.bmp,0,0
5x5,1,126153-1-5.bmp,0,0
5x5,2,126153-1-5.bmp,0,0
5x5,3,126153-1-5.bmp,0,0
5x5,4,126153-1-5.bmp,0,0
5x5,5,126153-1-5.bmp,0,0
5x5,6,126153-1-5.bmp,0,0
5x5,7,126153-1-5.bmp,0,0
5x5,8,126153-1-5.bmp,0,0
5x5,9,126153-1-5.bmp,26,99
1x1,0,37144-13-6.bmp,0,0
